-1.1431  	0.18115  	-0.2611  	-1.8681  	-0.9079  	-1.3960  	-0.0541  	-0.1056  	0.11274  	0.25191  	0.81241  	0.04453  	-0.2179  	-0.1438  	-0.8508  	0.49384  	-0.2411  	-0.4247  	-0.3266  	-0.7843  	-0.6622  	0.17249  	-0.0706  	-0.1992  	0.53807  	-0.1919  	0.34460  	-0.6618  	0.67096  	0.33140  	0.04793  	-0.2438  	-0.1170  	0.14156  	-0.1491  	0.06245  	0.26638  	0.09816  	-0.4548  	0.35409  	0.38145  	-0.1222  	0.02166  	0.18378  	-0.1400  	-0.0641  	-0.0622  	0.14702  	0.11134  	-0.0845  	0.04127  	-0.0424  	-0.0596  	-0.0002  	-0.0256  	-0.0536  	0.00770  	-0.0125  	-0.0065  	-0.0516  	-0.0168  	0.05294  	-0.0467  	-0.0030  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.3757  	0.14897  	-0.3250  	-1.9639  	-0.9518  	-1.4591  	-0.0571  	-0.1103  	0.12229  	0.18831  	0.79239  	-0.0348  	-0.2629  	-0.1900  	-0.7713  	0.43570  	-0.1829  	-0.4417  	-0.3168  	-0.8162  	-0.5852  	0.16973  	-0.0324  	-0.1574  	0.58076  	-0.1910  	0.42485  	-0.7782  	0.56596  	0.36099  	0.05394  	-0.2506  	-0.1433  	0.14818  	-0.1607  	0.04159  	0.32426  	0.10156  	-0.4785  	0.31678  	0.34373  	-0.1158  	-0.0156  	0.17086  	-0.1424  	-0.0530  	-0.0644  	0.12744  	0.10160  	-0.0639  	0.03570  	-0.0427  	-0.0601  	0.00412  	-0.0271  	-0.0515  	0.00565  	-0.0121  	-0.0057  	-0.0510  	-0.0225  	0.05879  	-0.0404  	0.00232  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.3411  	0.15672  	-0.2852  	-1.9759  	-0.9266  	-1.4285  	-0.0688  	-0.1075  	0.08866  	0.15012  	0.81044  	-0.0600  	-0.2828  	-0.2122  	-0.7448  	0.36600  	-0.1556  	-0.4555  	-0.3203  	-0.8684  	-0.5317  	0.13501  	0.05459  	-0.1843  	0.52683  	-0.1660  	0.42030  	-0.8397  	0.56419  	0.35285  	0.06938  	-0.2602  	-0.1455  	0.15275  	-0.1675  	-0.0191  	0.37017  	0.13173  	-0.4831  	0.29226  	0.36727  	-0.1287  	-0.0068  	0.18796  	-0.1329  	-0.0583  	-0.0646  	0.12499  	0.09506  	-0.0720  	0.02664  	-0.0389  	-0.0658  	-0.0023  	-0.0356  	-0.0497  	0.00346  	-0.0088  	-0.0177  	-0.0584  	-0.0146  	0.05422  	-0.0416  	-0.0078  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.2259  	0.18128  	-0.2350  	-1.9699  	-0.9463  	-1.3678  	-0.0852  	-0.0647  	0.12817  	0.08742  	0.75133  	-0.0239  	-0.2672  	-0.2388  	-0.7502  	0.43304  	-0.1581  	-0.4553  	-0.2967  	-0.8865  	-0.5507  	0.19188  	0.09156  	-0.1745  	0.49803  	-0.1690  	0.41339  	-0.7910  	0.60411  	0.34282  	0.05040  	-0.2712  	-0.1418  	0.14421  	-0.2169  	-0.0280  	0.35111  	0.12586  	-0.4742  	0.31289  	0.38605  	-0.1315  	0.01349  	0.21391  	-0.1417  	-0.0606  	-0.0638  	0.14840  	0.11257  	-0.0778  	0.02580  	-0.0438  	-0.0684  	0.00035  	-0.0276  	-0.0557  	0.00216  	-0.0112  	-0.0110  	-0.0591  	-0.0166  	0.05177  	-0.0468  	-0.0028  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.1350  	0.20748  	-0.1936  	-1.9198  	-0.9294  	-1.2784  	-0.0758  	-0.0384  	0.16109  	0.07964  	0.66650  	0.00589  	-0.1919  	-0.1709  	-0.6929  	0.41539  	-0.1234  	-0.4562  	-0.3226  	-0.8779  	-0.5732  	0.19485  	0.04724  	-0.2005  	0.47392  	-0.1542  	0.38901  	-0.7714  	0.60496  	0.33254  	0.06859  	-0.2575  	-0.1055  	0.15251  	-0.2165  	-0.0554  	0.33073  	0.12460  	-0.4435  	0.31072  	0.40356  	-0.1381  	0.03237  	0.20069  	-0.1514  	-0.0587  	-0.0714  	0.14563  	0.11514  	-0.0758  	0.02083  	-0.0425  	-0.0639  	-0.0110  	-0.0311  	-0.0557  	-0.0014  	-0.0093  	-0.0127  	-0.0614  	-0.0127  	0.06133  	-0.0436  	-0.0047  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.9935  	0.23119  	-0.1712  	-1.7932  	-0.8705  	-1.2084  	-0.0639  	0.00457  	0.16875  	0.06757  	0.70892  	0.03955  	-0.1641  	-0.0382  	-0.6387  	0.41091  	-0.1650  	-0.4619  	-0.3245  	-0.8613  	-0.5472  	0.20754  	0.01594  	-0.2034  	0.47791  	-0.1570  	0.35373  	-0.7741  	0.58268  	0.31794  	0.07749  	-0.2683  	-0.0852  	0.15926  	-0.1605  	-0.0650  	0.34557  	0.12344  	-0.4664  	0.30693  	0.40054  	-0.1466  	0.02606  	0.19086  	-0.1580  	-0.0568  	-0.0625  	0.15167  	0.10973  	-0.0701  	0.02515  	-0.0398  	-0.0667  	-0.0043  	-0.0357  	-0.0534  	-0.0051  	-0.0136  	-0.0202  	-0.0638  	-0.0139  	0.05576  	-0.0436  	-0.0045  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.9822  	0.21894  	-0.2023  	-1.7025  	-0.7643  	-1.2459  	-0.0199  	-0.0793  	0.16054  	0.11665  	0.70841  	0.07436  	-0.1615  	-0.0907  	-0.6539  	0.47323  	-0.1946  	-0.4010  	-0.3584  	-0.7729  	-0.6335  	0.15683  	-0.1111  	-0.2255  	0.51482  	-0.1880  	0.32304  	-0.6395  	0.66910  	0.33604  	0.04720  	-0.2654  	-0.1053  	0.17754  	-0.1495  	0.02318  	0.26159  	0.10753  	-0.4556  	0.34364  	0.36727  	-0.1376  	0.01439  	0.16901  	-0.1548  	-0.0573  	-0.0606  	0.15193  	0.11851  	-0.0753  	0.04356  	-0.0441  	-0.0650  	-0.0082  	-0.0262  	-0.0484  	0.00608  	-0.0076  	-0.0091  	-0.0561  	-0.0242  	0.04939  	-0.0500  	-0.0031  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.8987  	0.23462  	-0.1450  	-1.5243  	-0.6459  	-1.2386  	0.00624  	-0.0679  	0.11436  	0.17660  	0.70349  	0.08701  	-0.1873  	-0.1157  	-0.6597  	0.62699  	-0.2412  	-0.4139  	-0.3513  	-0.7464  	-0.6923  	0.19363  	-0.2104  	-0.1522  	0.61758  	-0.2317  	0.45148  	-0.6345  	0.66165  	0.38529  	-0.0046  	-0.2292  	-0.1268  	0.15949  	-0.0824  	0.08559  	0.27237  	0.09598  	-0.4443  	0.34786  	0.31270  	-0.1199  	-0.0050  	0.17733  	-0.1442  	-0.0564  	-0.0735  	0.16514  	0.12798  	-0.0878  	0.05091  	-0.0481  	-0.0548  	-0.0074  	-0.0213  	-0.0452  	0.01470  	-0.0074  	-0.0059  	-0.0515  	-0.0248  	0.04398  	-0.0453  	-0.0057  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.9095  	0.19418  	-0.1147  	-1.5667  	-0.6591  	-1.2396  	-0.0054  	-0.0946  	0.11302  	0.20911  	0.71614  	0.05919  	-0.1900  	-0.2156  	-0.7544  	0.70060  	-0.2665  	-0.4132  	-0.3129  	-0.7963  	-0.7149  	0.20424  	-0.1905  	-0.1487  	0.68568  	-0.2235  	0.50508  	-0.6599  	0.65165  	0.40981  	0.00855  	-0.2235  	-0.1555  	0.16149  	-0.1011  	0.11001  	0.28593  	0.12217  	-0.4527  	0.35129  	0.31013  	-0.1005  	0.00540  	0.19577  	-0.1438  	-0.0534  	-0.0777  	0.17093  	0.12772  	-0.0913  	0.05097  	-0.0428  	-0.0551  	-0.0077  	-0.0202  	-0.0479  	0.00753  	-0.0123  	-0.0046  	-0.0535  	-0.0244  	0.03707  	-0.0402  	-0.0086  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.0127  	0.18227  	-0.1476  	-1.7158  	-0.7753  	-1.3030  	-0.0268  	-0.1160  	0.08990  	0.16513  	0.68826  	-0.0177  	-0.2269  	-0.3032  	-0.8501  	0.67515  	-0.2159  	-0.3580  	-0.3096  	-0.7971  	-0.7124  	0.21153  	-0.1507  	-0.1784  	0.66236  	-0.2112  	0.45033  	-0.6639  	0.67874  	0.40069  	0.00887  	-0.2239  	-0.1686  	0.14633  	-0.1609  	0.12406  	0.26221  	0.10725  	-0.4361  	0.37282  	0.34274  	-0.1103  	0.00012  	0.19245  	-0.1509  	-0.0554  	-0.0727  	0.16128  	0.12030  	-0.0835  	0.04605  	-0.0415  	-0.0573  	-0.0032  	-0.0232  	-0.0495  	0.00592  	-0.0154  	-0.0080  	-0.0501  	-0.0199  	0.04367  	-0.0446  	-0.0065  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.2649  	0.14923  	-0.3239  	-1.9020  	-0.8098  	-1.4548  	0.00399  	-0.1377  	0.08305  	0.14047  	0.67756  	-0.0767  	-0.2272  	-0.2297  	-0.8098  	0.49776  	-0.1757  	-0.3898  	-0.3516  	-0.7973  	-0.6828  	0.16695  	-0.0681  	-0.1290  	0.63754  	-0.1999  	0.44357  	-0.7108  	0.64964  	0.38281  	0.03660  	-0.2665  	-0.1665  	0.16037  	-0.1374  	0.07947  	0.27170  	0.09551  	-0.4637  	0.34805  	0.32834  	-0.1075  	-0.0190  	0.17290  	-0.1383  	-0.0588  	-0.0718  	0.12771  	0.12348  	-0.0727  	0.04571  	-0.0457  	-0.0731  	-0.0073  	-0.0226  	-0.0434  	0.00804  	-0.0107  	-0.0044  	-0.0525  	-0.0296  	0.05859  	-0.0434  	-0.0052  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.4930  	0.08707  	-0.3803  	-2.1027  	-0.9489  	-1.5626  	-0.0424  	-0.1218  	0.10058  	0.15107  	0.87740  	-0.1139  	-0.2387  	-0.2057  	-0.7746  	0.32949  	-0.1594  	-0.4976  	-0.3391  	-0.8615  	-0.5462  	0.17176  	0.03960  	-0.0971  	0.55885  	-0.1757  	0.45296  	-0.8558  	0.54075  	0.34455  	0.07577  	-0.2752  	-0.1196  	0.15381  	-0.1498  	-0.0060  	0.36393  	0.12146  	-0.4730  	0.28970  	0.32125  	-0.0936  	-0.0530  	0.15516  	-0.1315  	-0.0549  	-0.0665  	0.12424  	0.11362  	-0.0841  	0.02298  	-0.0430  	-0.0646  	0.00344  	-0.0363  	-0.0579  	-0.0003  	-0.0080  	-0.0051  	-0.0541  	-0.0114  	0.06117  	-0.0475  	-0.0020  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.6227  	0.06899  	-0.4203  	-2.2524  	-0.9940  	-1.6823  	-0.0880  	-0.0487  	0.08542  	0.20174  	1.07350  	-0.0097  	-0.1954  	-0.2893  	-0.8383  	0.25410  	-0.0751  	-0.6542  	-0.2667  	-1.0555  	-0.4369  	-0.0757  	-0.1941  	-0.1297  	0.32675  	-0.0524  	0.36774  	-0.9247  	0.58821  	0.28582  	0.21835  	-0.3245  	-0.1897  	-0.0108  	-0.2198  	-0.0864  	0.25853  	0.11148  	-0.5953  	0.20104  	0.42067  	0.03165  	-0.1485  	0.23828  	-0.2017  	-0.0361  	-0.0908  	0.14699  	0.10516  	-0.0851  	0.02559  	-0.0420  	-0.0729  	0.01715  	-0.0231  	-0.0584  	-0.0042  	-0.0173  	-0.0145  	-0.0463  	-0.0022  	0.06660  	-0.0640  	-0.0113  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.6504  	0.10894  	-0.3793  	-2.2773  	-0.9920  	-1.7279  	-0.1170  	0.03121  	0.07658  	0.21315  	1.09851  	0.03073  	-0.1719  	-0.3606  	-0.8860  	0.20089  	-0.0165  	-0.7746  	-0.1891  	-1.2735  	-0.3751  	-0.2511  	-0.4105  	-0.1574  	0.24567  	0.02306  	0.35667  	-0.9715  	0.66960  	0.25161  	0.30371  	-0.3760  	-0.2681  	-0.1423  	-0.2899  	-0.1156  	0.18955  	0.10296  	-0.6629  	0.13126  	0.49621  	0.13545  	-0.2385  	0.29942  	-0.2507  	-0.0198  	-0.1178  	0.17092  	0.08890  	-0.0937  	0.02469  	-0.0369  	-0.0729  	0.03204  	-0.0196  	-0.0593  	-0.0078  	-0.0300  	-0.0116  	-0.0373  	-0.0002  	0.05909  	-0.0727  	-0.0080  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.5814  	0.13308  	-0.3316  	-2.1960  	-0.9595  	-1.7048  	-0.1474  	0.07277  	0.07283  	0.21769  	1.06165  	0.04854  	-0.1619  	-0.3287  	-0.8615  	0.20331  	0.01564  	-0.8099  	-0.1516  	-1.3292  	-0.3516  	-0.3001  	-0.4659  	-0.1376  	0.25324  	0.03987  	0.36216  	-0.9570  	0.71422  	0.26179  	0.32626  	-0.3902  	-0.3045  	-0.1740  	-0.2954  	-0.1258  	0.17403  	0.09344  	-0.6820  	0.11344  	0.51683  	0.15564  	-0.2553  	0.31406  	-0.2632  	-0.0107  	-0.1268  	0.17942  	0.07589  	-0.0928  	0.02743  	-0.0367  	-0.0688  	0.02991  	-0.0230  	-0.0573  	-0.0104  	-0.0329  	-0.0094  	-0.0369  	-0.0025  	0.05205  	-0.0782  	-0.0080  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.4952  	0.15423  	-0.2953  	-2.1625  	-0.9800  	-1.6902  	-0.1813  	0.08886  	0.07127  	0.23266  	1.00878  	0.01515  	-0.1639  	-0.2812  	-0.8840  	0.17803  	0.02158  	-0.7946  	-0.1551  	-1.3148  	-0.3533  	-0.2383  	-0.4034  	-0.1144  	0.32708  	0.00602  	0.40375  	-0.9786  	0.69616  	0.28383  	0.29955  	-0.3753  	-0.3051  	-0.1466  	-0.3020  	-0.1098  	0.20115  	0.10606  	-0.6519  	0.13071  	0.49627  	0.12684  	-0.2299  	0.29793  	-0.2534  	-0.0106  	-0.1172  	0.18127  	0.07567  	-0.0958  	0.02277  	-0.0366  	-0.0695  	0.02448  	-0.0260  	-0.0619  	-0.0081  	-0.0284  	-0.0061  	-0.0408  	-0.0048  	0.04816  	-0.0759  	-0.0063  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.3229  	0.13830  	-0.2658  	-2.1607  	-1.0444  	-1.6503  	-0.1545  	0.08876  	0.11031  	0.25289  	0.90962  	-0.0608  	-0.1788  	-0.2277  	-0.8589  	0.24520  	-0.0503  	-0.6367  	-0.1807  	-1.1332  	-0.4050  	-0.0299  	-0.1651  	-0.1242  	0.45304  	-0.0936  	0.45761  	-0.9656  	0.62351  	0.31532  	0.21642  	-0.3329  	-0.2474  	-0.0258  	-0.2678  	-0.1030  	0.28464  	0.13067  	-0.5742  	0.21243  	0.42823  	0.00629  	-0.1162  	0.26314  	-0.2113  	-0.0383  	-0.0943  	0.16606  	0.09650  	-0.0997  	0.01796  	-0.0430  	-0.0724  	0.00935  	-0.0307  	-0.0617  	-0.0081  	-0.0234  	-0.0141  	-0.0492  	-0.0129  	0.05128  	-0.0635  	-0.0050  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-1.1519  	0.21127  	-0.2257  	-1.9796  	-0.9542  	-1.3957  	-0.0849  	0.03685  	0.14874  	0.16986  	0.71185  	-0.0164  	-0.1805  	-0.0502  	-0.7138  	0.35272  	-0.1767  	-0.4339  	-0.2959  	-0.8389  	-0.4980  	0.23608  	0.06510  	-0.1637  	0.50391  	-0.1902  	0.44145  	-0.8177  	0.55951  	0.34078  	0.06819  	-0.2758  	-0.1269  	0.14594  	-0.2140  	-0.0920  	0.33853  	0.10959  	-0.4445  	0.33184  	0.38747  	-0.1535  	0.02057  	0.20122  	-0.1435  	-0.0641  	-0.0665  	0.16050  	0.10942  	-0.0776  	0.02705  	-0.0445  	-0.0696  	-0.0052  	-0.0480  	-0.0505  	-0.0066  	-0.0210  	-0.0153  	-0.0560  	-0.0123  	0.05773  	-0.0557  	-0.0102  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.9999  	0.24687  	-0.1651  	-1.6992  	-0.8536  	-1.1902  	-0.0954  	0.06529  	0.16183  	0.05141  	0.59553  	0.07260  	-0.1283  	-0.0245  	-0.5635  	0.42952  	-0.1758  	-0.4410  	-0.3110  	-0.8412  	-0.5308  	0.23735  	0.06931  	-0.2212  	0.48433  	-0.1725  	0.36528  	-0.7773  	0.60553  	0.33597  	0.05986  	-0.2858  	-0.0970  	0.15019  	-0.2024  	-0.0862  	0.32966  	0.11328  	-0.4374  	0.35427  	0.38897  	-0.1566  	0.04771  	0.21480  	-0.1614  	-0.0588  	-0.0640  	0.16074  	0.11307  	-0.0803  	0.03596  	-0.0471  	-0.0704  	-0.0068  	-0.0343  	-0.0335  	-0.0069  	-0.0202  	-0.0127  	-0.0568  	-0.0142  	0.05916  	-0.0671  	-0.0105  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
-0.8650  	0.29115  	-0.1010  	-1.5779  	-0.8008  	-1.1393  	-0.0556  	0.04993  	0.19233  	0.03761  	0.64106  	0.10040  	-0.1057  	0.02307  	-0.4347  	0.48656  	-0.1747  	-0.4399  	-0.3204  	-0.8365  	-0.5078  	0.21993  	-0.0136  	-0.2462  	0.50723  	-0.2050  	0.33056  	-0.7559  	0.62523  	0.35147  	0.06542  	-0.2661  	-0.0879  	0.17322  	-0.1483  	-0.0899  	0.34514  	0.12941  	-0.4317  	0.34093  	0.38434  	-0.1653  	0.03512  	0.18638  	-0.1579  	-0.0519  	-0.0651  	0.16553  	0.11892  	-0.0792  	0.03464  	-0.0448  	-0.0593  	-0.0117  	-0.0292  	-0.0337  	-0.0053  	-0.0182  	-0.0138  	-0.0533  	-0.0133  	0.05692  	-0.0589  	-0.0006  	-0.1094  	0.09925  	0.06774  	0.00452  	-0.0047  	0.51257  	
